# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24
380,20190412,50,48,50,60,9,40,1,110,12,46,10,1,86,11,-6,6,7,5,962,0,0,0,1,10246,10253,22,10238,2,   75,    1,   83,    5,8,58,74,24,41,11,12
380,20190413,23,42,44,60,12,30,23,120,13,27,-9,6,70,12,-17,6,84,61,1570,2,2,2,14,10244,10258,7,10232,17,   59,   24,   81,   17,4,73,90,5,47,16,18
380,20190414,52,45,46,60,13,30,3,110,16,53,9,5,111,16,5,24,68,50,1615,0,0,0,1,10246,10268,23,10231,1,   50,    6,   78,   17,5,69,90,4,43,16,21
380,20190415,84,43,44,80,14,10,5,120,15,95,4,5,170,16,-10,6,118,86,2178,0,0,0,1,10218,10264,1,10169,24,   58,    5,   77,   24,1,65,91,4,43,17,31
380,20190416,125,29,41,60,1,20,20,100,13,126,70,5,193,13,53,6,91,66,1871,6,1,1,22,10163,10189,24,10147,11,   70,    7,   80,   13,7,60,86,23,42,11,29
380,20190417,106,10,22,40,20,10,8,60,19,119,94,23,158,17,60,24,20,14,891,0,-1,-1,1,10212,10229,22,10189,1,   59,   10,   74,   21,6,81,93,6,65,16,14
380,20190418,86,46,48,70,12,20,20,120,12,158,84,1,214,14,68,6,127,91,2342,0,0,0,1,10236,10254,24,10226,1,   64,    1,   83,   19,2,47,85,1,30,15,39
380,20190419,77,46,47,70,11,20,24,100,11,169,96,6,238,14,43,24,128,91,2360,0,0,0,1,10268,10281,22,10252,2,   72,    9,   83,   19,0,41,64,5,21,17,41
380,20190420,60,33,35,50,11,10,5,90,15,171,91,6,243,14,29,6,130,92,2364,0,0,0,1,10270,10289,8,10243,24,   71,    8,   83,    2,0,43,66,6,25,14,41
380,20190421,64,35,37,50,11,30,2,100,11,164,72,4,237,13,37,6,130,92,2397,0,0,0,1,10187,10239,1,10133,24,   67,    8,   82,   19,0,44,70,5,23,14,41
380,20190422,91,48,48,70,12,20,4,120,14,184,106,4,244,13,55,6,123,86,2335,0,0,0,1,10070,10128,1,10019,24,   72,   11,   83,   20,3,37,54,2,22,14,41
380,20190423,91,46,51,80,14,20,4,120,8,157,104,4,207,14,65,6,84,59,1876,0,0,0,1,9980,10014,1,9960,17,   73,   12,   83,    1,7,50,62,23,41,13,31
380,20190424,180,55,58,110,17,20,3,180,17,164,96,24,245,13,79,24,53,37,1697,30,89,45,18,10003,10045,22,9971,1,   57,   18,   82,   14,7,60,87,18,34,13,29
380,20190425,180,48,51,90,13,30,1,150,12,125,93,2,180,11,71,6,22,15,1024,19,18,11,18,10064,10097,24,10039,1,   66,   17,   83,    5,7,70,88,18,48,13,16
380,20190426,217,29,33,50,9,10,18,90,14,119,77,5,171,15,52,24,41,28,1520,2,4,4,20,10134,10153,20,10103,2,   70,    1,   83,   18,7,70,90,5,45,14,23
380,20190427,225,46,50,70,14,40,1,140,14,96,80,8,131,13,69,6,38,26,1252,26,22,16,8,10133,10160,23,10115,7,   40,    8,   80,   13,7,73,92,7,61,14,18
380,20190428,216,28,31,50,1,0,24,80,1,86,46,24,131,16,12,24,61,42,1724,0,-1,-1,1,10190,10231,24,10161,1,   63,   15,   80,   12,6,77,94,24,59,15,24
380,20190429,352,20,31,50,19,0,1,90,15,105,21,4,163,15,0,6,91,62,2069,0,0,0,1,10242,10259,8,10231,17,   30,    7,   82,   19,5,71,97,4,45,13,31
380,20190430,9,34,36,60,18,20,4,80,17,114,67,24,166,16,35,24,86,59,2098,0,0,0,1,10223,10239,9,10203,24,   58,   23,   73,    1,4,74,91,24,51,15,32
380,20190501,338,14,18,30,19,10,1,50,10,100,43,4,170,17,12,6,69,47,1785,0,0,0,1,10172,10198,1,10143,24,   16,    7,   62,   18,5,80,98,2,54,16,26
380,20190502,260,23,26,50,14,10,1,110,15,98,51,1,157,12,8,6,27,18,1420,23,15,8,16,10118,10138,1,10102,14,   17,    4,   60,   11,8,86,98,3,57,11,21
380,20190503,322,22,25,50,16,10,6,80,16,85,49,24,127,12,50,24,14,9,1116,20,17,9,24,10127,10142,7,10102,24,   41,    3,   81,   11,8,80,98,3,58,13,16
380,20190504,330,34,41,70,18,10,5,150,11,54,19,24,105,13,7,24,78,52,1852,45,107,35,1,10128,10185,24,10101,1,   50,    1,   81,   15,6,79,95,5,55,13,24
380,20190505,320,33,35,60,10,10,6,120,12,59,11,4,115,14,-2,6,56,37,1763,0,-1,-1,1,10212,10227,21,10188,1,   65,    1,   80,   14,6,76,92,5,55,16,23
380,20190506,226,28,30,50,13,20,1,100,13,59,6,3,127,14,4,6,12,8,853,0,-1,-1,1,10215,10224,1,10203,24,   60,    5,   79,   13,7,80,94,2,52,14,11
380,20190507,171,14,21,40,23,10,1,80,20,92,38,4,140,16,33,6,66,44,1724,0,0,0,1,10165,10201,2,10102,24,   57,    5,   81,   17,8,67,95,4,44,14,25
380,20190508,172,35,38,50,12,20,1,100,15,100,82,2,123,14,62,6,2,1,610,37,32,11,15,10004,10091,1,9964,15,   61,   12,   83,    3,8,80,91,19,61,5,9
380,20190509,205,33,36,60,17,10,11,140,17,115,75,2,166,15,62,6,59,39,1461,7,28,28,18,9993,10048,23,9961,8,   65,   18,   82,   15,7,78,91,18,62,15,22
380,20190510,283,8,34,60,2,20,9,110,2,109,84,10,159,14,85,6,48,31,1486,42,69,41,8,10096,10116,20,10050,1,   36,    7,   81,   14,7,80,96,7,50,14,22
380,20190511,1,44,47,60,11,20,2,110,15,108,58,24,155,16,44,24,53,35,1542,42,13,4,1,10163,10277,24,10092,2,   24,    4,   83,   19,6,74,96,4,48,17,23
380,20190512,360,32,34,60,23,10,6,90,23,90,25,4,145,16,19,6,57,37,2010,0,0,0,1,10342,10382,24,10283,1,   65,    4,   83,   20,4,67,92,4,48,15,29
380,20190513,42,46,48,60,12,40,1,100,12,100,25,4,158,15,15,6,130,84,2845,0,0,0,1,10378,10396,9,10358,24,   70,    2,   83,   19,3,56,89,4,31,17,42
380,20190514,48,48,49,60,7,20,24,110,14,102,37,4,160,14,22,24,136,88,2677,0,0,0,1,10320,10358,1,10283,24,   70,    4,   83,   19,3,59,82,4,40,15,39
380,20190515,56,42,43,70,13,10,2,120,13,109,30,4,165,16,5,6,144,93,2942,0,0,0,1,10251,10278,1,10216,24,   70,    4,   83,   19,1,50,84,4,28,12,44
380,20190516,51,37,39,60,16,20,1,100,16,113,40,3,169,15,17,6,96,62,2401,0,-1,-1,1,10164,10214,1,10105,24,   59,   24,   82,   13,5,63,86,24,46,9,36
380,20190517,63,27,28,40,1,10,22,90,20,104,81,3,123,15,87,6,0,0,657,32,14,6,2,10072,10098,1,10057,24,   24,    3,   70,    8,8,92,98,24,84,12,10
380,20190518,169,2,15,40,15,10,1,80,14,140,98,3,203,13,94,6,32,20,1602,6,5,5,15,10060,10070,21,10052,4,    0,    2,   75,   16,8,87,100,4,57,13,26
380,20190519,283,12,22,40,16,10,1,90,16,154,115,22,218,13,112,24,53,34,1804,24,16,8,18,10056,10068,23,10047,14,    9,   24,   67,   15,8,84,98,3,57,13,30
380,20190520,289,33,34,50,23,20,2,100,23,127,113,24,142,13,112,24,0,0,606,0,-1,-1,1,10090,10113,24,10066,1,   17,    1,   60,   18,8,90,98,1,82,13,9
380,20190521,293,43,43,50,1,30,13,90,1,118,100,24,156,18,93,24,13,8,533,0,0,0,1,10150,10187,22,10113,1,   13,    4,   79,   17,8,86,98,3,66,17,8
380,20190522,296,16,21,40,15,0,23,80,15,138,92,24,198,14,62,24,83,52,2236,0,0,0,1,10198,10205,10,10188,1,   58,    3,   83,   20,7,63,87,1,40,18,36
380,20190523,225,15,27,40,8,10,1,90,13,161,70,4,225,14,36,6,118,74,2591,0,0,0,1,10178,10198,1,10157,24,   70,    2,   82,   12,7,54,84,4,31,14,44
380,20190524,249,21,32,50,19,10,22,90,6,168,94,24,236,13,57,24,97,61,2340,0,0,0,1,10154,10169,23,10140,16,   74,   13,   83,   20,7,54,75,24,29,17,40
380,20190525,286,10,17,30,11,0,4,80,11,135,58,5,195,13,29,6,70,44,1844,0,-1,-1,1,10176,10184,11,10167,1,   63,   24,   81,   17,5,71,94,4,52,14,29
380,20190526,226,46,48,60,10,20,1,120,18,162,90,2,222,14,66,6,52,33,1844,6,10,10,24,10138,10170,1,10103,24,   29,   24,   82,   12,8,71,97,24,48,15,31
380,20190527,269,23,25,50,1,0,22,90,1,150,110,22,198,13,88,24,36,22,1730,45,46,15,4,10095,10109,7,10077,24,   41,    2,   81,   16,8,72,98,1,46,13,29
380,20190528,289,15,29,40,8,20,1,100,16,113,85,24,143,15,59,24,32,20,1134,25,164,69,9,10108,10178,24,10069,3,    8,    9,   75,   14,7,85,94,13,71,18,17
380,20190529,198,6,20,30,1,10,5,60,11,137,53,4,197,16,36,6,139,86,2750,0,-1,-1,1,10212,10221,10,10184,1,   65,    1,   83,   19,3,65,96,4,42,16,44
380,20190530,218,40,42,60,12,30,1,100,5,162,128,5,215,17,110,6,25,15,915,7,2,1,5,10233,10253,23,10212,2,   45,    5,   83,   18,7,75,88,5,62,18,15
380,20190531,234,31,34,50,5,0,21,90,9,173,122,24,219,14,77,24,125,77,2634,0,0,0,1,10248,10257,6,10233,24,   70,   21,   82,   10,6,68,89,24,54,16,46
380,20190601,200,15,24,40,7,10,18,60,5,205,115,1,269,17,72,6,127,78,2744,0,0,0,1,10209,10232,1,10173,24,   70,    1,   83,   20,7,64,90,3,44,16,50
380,20190602,196,34,38,70,15,10,23,120,15,245,154,4,310,14,115,6,145,89,2912,0,0,0,1,10132,10168,1,10106,19,   70,    4,   83,   18,3,52,82,4,31,14,57
380,20190603,260,20,24,40,13,10,20,90,1,187,155,24,228,13,137,24,41,25,1571,15,90,66,1,10134,10149,21,10105,2,   59,    6,   80,   12,7,76,95,6,63,12,28
380,20190604,107,20,35,60,13,0,4,200,20,202,126,3,284,18,115,6,69,42,2086,3,7,7,21,10081,10141,1,10012,19,   57,   20,   83,   19,7,70,92,2,47,18,38
380,20190605,303,18,32,50,17,20,4,110,24,184,137,24,227,14,150,24,57,35,1938,30,213,80,22,10066,10090,7,10036,20,   28,   23,   78,   17,7,78,98,23,64,13,34
380,20190606,223,31,38,60,3,10,21,100,2,138,102,23,188,14,81,24,81,50,2138,18,49,45,1,10128,10152,22,10060,1,   36,    3,   82,   18,5,75,97,1,48,13,34
380,20190607,169,42,64,120,24,20,1,200,24,155,92,2,247,12,71,6,69,42,1958,6,3,3,17,10092,10141,1,10061,11,   70,    1,   83,   16,7,67,85,1,40,12,33
380,20190608,215,80,82,120,1,30,21,210,2,143,106,24,191,15,85,24,57,35,1798,1,1,1,16,10178,10235,24,10098,1,   70,   22,   83,   18,6,66,87,24,49,14,29
380,20190609,50,16,27,40,15,10,7,70,15,160,90,4,209,13,66,6,65,40,2182,0,0,0,1,10211,10242,7,10161,24,   65,    3,   83,   20,8,64,91,3,45,12,37
380,20190610,236,7,23,40,18,10,3,80,14,161,114,4,230,12,92,6,29,18,1540,35,48,21,17,10121,10156,1,10100,15,   57,   16,   80,   11,8,80,94,17,57,12,26
380,20190611,256,22,25,50,1,10,17,80,1,156,110,4,209,15,111,6,71,43,2394,0,-1,-1,1,10119,10125,5,10106,23,   65,    1,   83,   16,8,71,92,4,51,14,40
380,20190612,217,28,37,60,13,10,2,110,17,151,122,24,198,16,98,24,55,33,1352,48,82,29,9,10095,10110,21,10080,6,   23,    7,   83,   20,6,78,97,7,49,18,22
380,20190613,198,50,55,80,7,20,22,170,15,159,112,4,205,13,92,6,96,58,2350,6,10,7,22,10122,10137,22,10108,2,   70,    3,   82,   16,6,67,90,24,50,17,40
380,20190614,157,5,21,40,11,10,3,70,11,193,109,4,255,15,93,6,107,65,2578,13,9,8,23,10131,10150,11,10101,24,   65,   23,   83,   19,7,65,95,23,41,12,46
380,20190615,241,30,34,60,8,10,2,90,7,184,152,24,229,16,141,24,96,58,2394,46,105,41,4,10140,10180,24,10100,2,   28,    3,   83,   18,6,76,98,2,49,13,42
380,20190616,222,29,32,50,7,10,20,100,12,176,135,4,221,15,105,24,95,58,2168,0,0,0,1,10204,10217,24,10182,1,   70,    1,   82,   13,5,69,89,24,53,17,38
380,20190617,120,7,19,30,9,10,1,60,12,207,119,3,270,17,86,6,148,90,2955,0,0,0,1,10188,10214,1,10162,24,   66,   12,   83,   21,2,61,90,1,39,14,54
380,20190618,156,6,19,30,3,10,8,60,16,223,147,3,279,14,126,6,101,61,2484,0,0,0,1,10132,10159,1,10097,24,   69,    8,   82,   19,7,61,89,2,39,14,47
380,20190619,209,27,36,60,12,10,3,140,16,211,164,24,285,15,126,6,89,54,2083,16,27,19,17,10079,10096,24,10062,6,   56,   17,   82,    6,5,70,91,23,41,14,39
380,20190620,247,31,34,50,18,10,20,80,17,171,123,24,205,16,96,24,34,21,1417,9,5,3,12,10132,10172,24,10096,1,   56,    3,   80,   14,7,78,93,1,65,16,24
380,20190621,272,18,32,40,6,20,3,80,10,158,98,4,211,17,81,6,117,71,2435,0,0,0,1,10199,10226,24,10175,1,   60,   20,   82,   12,4,67,88,4,48,14,41
380,20190622,32,36,38,60,11,20,1,90,9,186,96,4,247,15,75,6,136,82,2812,0,0,0,1,10200,10222,1,10180,19,   66,    7,   82,   20,2,65,88,4,45,13,50
380,20190623,96,34,36,70,12,20,2,120,13,233,142,4,295,15,120,6,128,77,2713,0,0,0,1,10175,10186,7,10163,17,   65,    4,   82,   13,4,60,88,4,42,15,52
380,20190624,113,27,31,40,2,10,17,70,7,265,194,4,327,15,184,6,123,74,2779,0,0,0,1,10171,10179,1,10162,19,   75,    2,   83,   22,7,55,74,4,34,16,56
380,20190625,195,13,31,50,13,10,20,90,12,282,219,3,348,13,200,24,121,73,2711,0,0,0,1,10169,10209,24,10154,4,   62,   24,   82,    8,6,56,84,24,35,13,56
380,20190626,348,28,33,60,19,10,1,100,20,234,181,24,289,15,175,24,138,84,2790,0,0,0,1,10241,10264,24,10211,1,   36,    5,   79,   20,0,73,90,4,58,14,54
380,20190627,30,50,51,70,5,40,8,100,5,197,144,4,262,15,140,6,116,70,2853,0,0,0,1,10268,10284,8,10256,19,   60,    5,   82,   17,1,62,87,4,31,15,52
380,20190628,47,38,39,60,1,20,21,90,10,195,119,4,265,16,112,6,153,93,3075,0,0,0,1,10239,10258,1,10213,24,   66,    8,   81,   15,0,59,87,4,36,16,56
380,20190629,83,19,25,40,18,10,4,80,21,254,130,4,337,16,82,6,155,94,3056,0,0,0,1,10171,10211,1,10126,24,   70,    3,   83,   22,1,44,82,3,19,15,61
380,20190630,250,23,34,50,7,10,22,90,11,238,181,24,283,14,142,24,111,67,2447,0,-1,-1,1,10146,10168,24,10115,3,   66,   13,   83,    1,4,57,69,24,45,1,47
380,20190701,271,30,36,50,11,10,2,90,11,192,132,24,248,14,93,24,122,74,2711,0,0,0,1,10189,10220,24,10166,1,   70,    4,   83,   21,5,63,81,4,41,16,49
380,20190702,346,19,28,50,24,10,2,70,15,176,111,4,233,15,56,6,98,60,2234,0,0,0,1,10227,10237,24,10218,19,   70,    1,   83,   20,3,61,90,4,41,16,39
380,20190703,16,37,39,60,18,20,12,90,14,167,123,4,222,16,113,6,82,50,1943,0,0,0,1,10247,10259,22,10237,1,   70,    3,   83,   20,4,60,84,4,36,16,33
380,20190704,24,20,28,50,1,10,21,80,1,173,91,4,236,15,75,6,148,90,2986,0,0,0,1,10232,10259,8,10199,24,   70,    3,   83,   22,4,53,82,3,29,17,52
380,20190705,259,20,26,40,13,10,1,80,14,200,136,4,271,15,113,24,98,60,2570,0,0,0,1,10174,10199,1,10146,24,   63,    7,   82,   20,7,58,79,4,39,14,47
380,20190706,284,22,37,60,19,10,1,100,19,197,138,3,282,14,108,6,84,51,2485,0,-1,-1,1,10120,10143,1,10100,14,   65,   22,   81,   18,7,65,92,23,34,14,45
380,20190707,344,31,33,50,17,20,3,90,18,161,113,24,214,16,79,24,92,56,2345,0,-1,-1,1,10155,10184,24,10132,2,   65,    3,   83,   20,6,61,91,3,42,13,40
380,20190708,328,22,27,40,10,10,2,80,14,137,80,4,188,17,23,6,33,20,1532,0,0,0,1,10201,10215,23,10185,1,   65,    2,   82,   19,7,70,93,4,47,15,25
380,20190709,360,21,24,40,21,10,2,70,15,152,72,4,215,15,20,6,120,74,2518,0,0,0,1,10211,10220,8,10199,17,   65,    2,   83,   21,7,58,97,4,35,15,42
380,20190710,39,5,20,40,18,10,3,60,17,175,83,4,238,12,34,6,72,44,2281,0,-1,-1,1,10192,10213,1,10156,24,   58,   20,   82,   22,8,55,83,4,30,12,40
380,20190711,236,24,33,50,10,10,20,90,11,202,166,24,251,16,121,24,46,28,1662,0,0,0,1,10129,10152,1,10119,15,   75,    4,   83,   21,8,60,74,24,40,15,30
380,20190712,282,20,27,60,17,10,1,120,17,178,136,24,253,12,102,6,59,36,1724,11,70,60,15,10127,10159,23,10110,11,   56,   15,   77,   12,7,75,95,15,50,11,30
380,20190713,314,24,29,40,9,10,1,70,10,170,139,1,216,13,127,6,33,20,1416,8,29,24,14,10185,10202,22,10163,1,   59,    6,   80,   11,8,81,92,3,63,13,24
380,20190714,351,31,31,50,23,20,2,90,23,155,124,24,191,14,115,24,2,1,944,0,0,0,1,10201,10206,11,10197,4,   65,    1,   80,   12,7,76,93,2,65,13,16
380,20190715,335,20,20,30,1,10,3,70,14,144,100,3,178,17,53,6,3,2,844,0,0,0,1,10202,10206,11,10197,18,   62,    4,   81,   17,7,79,97,3,60,17,14
380,20190716,277,8,12,30,1,0,4,40,1,144,100,3,194,18,50,6,38,24,1197,0,0,0,1,10190,10201,7,10174,24,   57,    5,   76,   19,6,80,98,3,59,17,20
380,20190717,121,10,19,30,13,10,7,70,16,176,96,5,242,15,53,6,80,50,2352,0,0,0,1,10151,10171,1,10128,24,   41,    5,   81,   16,6,68,96,4,46,16,41
380,20190718,232,29,34,50,8,20,1,100,12,200,138,4,250,11,125,6,45,28,1821,0,-1,-1,1,10119,10131,23,10113,5,   59,    3,   82,   19,8,62,80,4,44,9,33
380,20190719,224,27,30,40,8,10,20,80,16,205,169,4,257,16,132,24,62,39,1954,0,-1,-1,1,10137,10146,9,10123,24,   69,    4,   83,   19,8,63,90,3,39,15,36
380,20190720,214,26,36,60,7,20,2,170,15,215,163,24,270,10,153,24,61,38,1287,18,241,130,13,10117,10160,24,10100,7,   13,   13,   83,   20,7,68,87,15,49,9,24
380,20190721,237,23,28,40,3,10,20,70,10,193,148,4,251,16,123,24,66,42,1878,0,0,0,1,10210,10236,22,10164,1,   65,    9,   82,   20,7,70,87,5,45,16,34
380,20190722,229,23,29,50,11,0,20,80,9,220,151,2,282,15,120,6,126,80,2606,0,0,0,1,10232,10245,10,10221,18,   70,    1,   83,   19,7,61,84,1,42,17,49
380,20190723,77,19,22,50,18,0,4,70,12,265,157,4,340,16,116,6,147,93,2731,0,0,0,1,10189,10222,2,10152,24,   70,    2,   83,   20,3,51,85,4,30,14,55
380,20190724,184,5,24,40,19,10,17,70,5,302,215,3,386,16,171,6,136,86,2602,0,0,0,1,10138,10152,24,10123,16,   74,   16,   83,    2,2,42,71,24,17,13,55
380,20190725,103,21,24,40,15,10,1,90,15,309,207,4,396,15,164,6,107,68,2476,0,0,0,1,10130,10151,1,10106,22,   65,    4,   80,   16,2,46,80,3,22,16,53
380,20190726,311,6,25,70,15,10,19,160,15,263,203,24,374,14,186,6,56,36,1641,27,13,6,17,10078,10108,2,10052,24,   26,   15,   81,    1,5,63,90,23,27,12,33
380,20190727,261,18,21,40,6,10,1,60,6,194,181,24,212,14,173,6,0,0,418,66,193,58,8,10031,10042,1,10018,24,   15,   17,   59,    1,8,94,98,8,86,13,8
380,20190728,261,25,28,40,5,10,22,80,16,172,157,24,181,1,155,24,0,0,212,96,122,33,8,10051,10103,24,10011,2,   22,   10,   64,   22,8,97,98,1,93,22,4
380,20190729,222,12,24,30,1,10,18,70,12,193,136,4,247,17,116,24,142,91,2676,0,0,0,1,10116,10125,9,10106,1,   57,    4,   83,   19,1,68,97,1,40,16,48
380,20190730,202,29,34,60,14,10,2,110,13,214,134,5,277,12,100,6,103,67,2120,0,-1,-1,1,10118,10139,24,10110,4,   70,    2,   83,   22,3,60,87,4,42,12,40
380,20190731,224,45,46,70,11,20,23,120,11,187,142,23,233,14,106,24,62,40,1734,0,0,0,1,10160,10177,22,10137,1,   73,   11,   82,   17,7,64,80,23,51,13,31
380,20190801,240,24,33,50,9,0,24,100,10,192,142,4,248,15,111,24,86,56,2142,0,0,0,1,10169,10175,2,10159,17,   70,    3,   83,   15,6,68,89,24,50,13,38
380,20190802,260,26,32,60,18,10,1,110,12,176,134,4,234,12,100,6,62,40,1719,14,52,31,13,10159,10166,24,10145,16,   46,   24,   80,   11,7,86,97,23,58,11,30
380,20190803,337,19,22,40,13,10,19,70,13,176,142,24,217,16,105,24,23,15,1153,0,0,0,1,10181,10195,13,10164,2,   48,    1,   83,   15,8,84,97,1,63,15,20
380,20190804,72,9,20,30,8,10,1,70,6,209,123,5,270,15,89,6,98,64,2297,0,0,0,1,10148,10177,1,10111,24,   61,    4,   83,   18,6,67,97,3,46,13,42
380,20190805,229,30,33,50,4,10,1,90,11,215,182,6,250,14,155,6,63,42,2080,7,2,1,3,10111,10117,10,10105,5,   70,    1,   83,   13,8,65,84,2,48,14,39
380,20190806,222,30,35,50,10,20,2,80,3,194,152,4,243,15,150,6,39,26,1606,12,19,10,3,10103,10121,7,10081,19,   56,    3,   82,   15,8,76,96,4,56,13,29
380,20190807,227,33,37,50,8,20,16,110,11,185,140,24,239,14,124,24,80,53,1917,3,13,8,15,10086,10108,23,10079,2,   65,    5,   83,   11,6,75,92,5,52,14,34
380,20190808,218,17,30,50,9,10,18,90,9,183,135,2,235,16,119,6,66,44,1557,5,3,2,11,10120,10135,12,10107,2,   38,   11,   83,   17,6,76,90,4,59,16,27
380,20190809,179,32,38,60,24,20,2,110,19,209,171,3,248,10,153,6,7,5,823,21,28,14,16,10075,10104,1,10061,18,   61,   16,   83,   10,8,79,94,16,59,9,15
380,20190810,222,70,72,90,6,20,23,170,8,207,165,24,245,15,141,24,104,70,1885,0,0,0,1,10114,10155,24,10073,1,   70,    1,   83,   20,5,62,87,1,43,15,35
380,20190811,214,33,37,50,10,20,4,90,11,178,132,3,217,16,111,6,48,32,1416,0,0,0,1,10152,10158,3,10139,17,   69,    3,   83,   19,6,66,86,3,49,17,25
380,20190812,211,28,36,50,15,20,17,110,15,160,128,3,224,11,114,6,62,42,1591,6,7,5,17,10154,10162,22,10140,14,   70,    1,   81,   12,5,77,89,21,55,12,27
380,20190813,232,36,40,60,12,10,19,110,12,147,100,23,210,13,89,24,65,44,1607,11,80,71,20,10182,10194,20,10163,1,   56,   20,   83,   16,5,77,95,20,43,13,26
380,20190814,199,32,35,50,11,10,18,80,11,164,104,3,222,14,95,6,90,61,1904,17,17,11,21,10165,10194,7,10116,24,   59,    1,   83,   13,5,76,97,3,50,13,32
380,20190815,235,40,43,70,10,20,20,120,10,176,149,24,215,12,139,24,49,34,1358,23,35,27,2,10124,10173,24,10097,4,   29,    2,   82,   17,7,80,96,2,64,17,24
380,20190816,200,36,39,50,8,30,1,90,10,179,126,2,225,16,118,6,35,24,1392,9,1,1,23,10152,10180,5,10096,24,   58,    6,   83,   12,7,73,95,2,53,15,24
380,20190817,205,50,53,70,13,40,1,120,15,184,149,24,199,13,151,24,0,0,514,29,38,23,23,10085,10094,1,10076,23,   33,   15,   80,    2,8,83,97,23,69,2,9
380,20190818,224,23,33,40,12,20,6,80,1,160,131,24,197,17,118,24,25,17,659,88,253,103,10,10079,10133,24,10040,9,   44,    8,   80,   21,8,88,98,2,68,21,11
380,20190819,233,38,40,60,10,20,19,110,13,170,123,5,223,15,103,24,117,81,2023,0,0,0,1,10170,10207,24,10135,1,   68,    8,   82,   18,4,69,90,5,47,15,35
380,20190820,236,25,31,50,15,0,23,80,12,158,107,2,214,14,70,24,107,75,1895,0,0,0,1,10237,10275,24,10209,1,   69,    4,   83,   16,4,72,89,2,47,15,32
380,20190821,137,9,18,30,18,10,8,80,15,165,96,5,230,16,63,6,123,86,2107,0,0,0,1,10275,10291,9,10258,24,   65,    3,   80,   11,2,68,95,5,44,15,36
380,20190822,222,10,23,30,7,10,2,70,12,186,113,4,253,14,74,6,132,93,2245,0,0,0,1,10255,10262,8,10246,16,   65,   24,   82,   21,0,63,92,24,41,16,40
380,20190823,50,24,26,50,16,0,1,80,16,196,109,5,267,14,73,6,121,86,2147,0,0,0,1,10244,10262,2,10220,24,   58,    5,   82,   16,4,66,96,4,40,15,39
380,20190824,96,16,21,30,11,10,2,70,13,220,127,5,296,15,77,6,130,92,2237,0,0,0,1,10198,10217,1,10180,18,   61,    4,   83,   18,1,56,92,3,33,13,42
380,20190825,66,7,15,20,1,10,2,60,12,231,137,4,309,16,87,6,125,89,2133,0,0,0,1,10187,10193,9,10179,1,   75,    2,   83,    1,3,58,80,3,37,14,41
380,20190826,127,5,13,20,3,10,1,70,18,242,162,5,317,15,132,6,122,87,2061,0,0,0,1,10173,10188,8,10157,24,   60,   10,   78,   14,1,67,89,5,41,15,40
380,20190827,170,11,16,30,24,10,1,50,10,254,175,5,332,16,135,6,122,88,2016,0,0,0,1,10145,10160,9,10131,17,   63,    2,   82,   17,2,60,89,4,28,16,40
380,20190828,218,20,28,40,6,10,20,80,12,235,186,5,294,14,161,6,65,47,1537,0,0,0,1,10143,10159,23,10130,4,   63,   24,   83,    1,7,63,84,24,46,14,30
380,20190829,288,17,24,40,14,10,4,70,14,195,138,24,247,13,89,24,69,50,1731,4,8,8,3,10198,10229,24,10161,1,   48,    6,   81,   13,6,76,95,5,58,12,31
380,20190830,294,5,15,20,5,0,3,60,13,180,113,5,249,15,65,6,124,90,2106,0,0,0,1,10222,10241,9,10192,24,   50,    5,   83,   20,3,70,98,5,42,14,37
380,20190831,218,23,31,60,16,10,1,130,20,221,114,5,322,15,64,6,106,78,1997,0,0,0,1,10125,10184,1,10074,17,   65,    6,   83,   17,4,59,90,5,34,14,38
380,20190901,284,24,30,40,1,10,21,80,15,164,105,24,209,14,45,24,47,35,1179,0,-1,-1,1,10162,10214,24,10120,1,   69,    6,   83,   17,5,70,88,5,41,15,20
380,20190902,237,20,26,40,3,10,1,70,11,149,78,5,211,16,59,6,117,86,2059,0,0,0,1,10236,10245,10,10214,3,   65,    5,   83,   14,3,63,93,5,38,14,34
380,20190903,230,30,33,40,6,20,16,80,10,157,101,3,191,13,78,6,23,17,802,0,0,0,1,10237,10248,9,10212,24,   70,    3,   81,   14,6,74,85,4,64,14,13
380,20190904,230,46,47,70,9,30,1,120,12,167,122,24,238,14,109,24,66,49,1526,12,11,9,16,10165,10206,1,10140,13,   63,   17,   83,   13,6,74,93,17,47,13,26
380,20190905,272,26,33,50,14,10,23,110,10,125,77,24,173,14,34,24,43,32,1082,9,44,34,10,10218,10271,23,10156,1,   60,    6,   80,   15,5,83,97,23,65,15,17
380,20190906,223,33,35,50,12,20,2,100,24,138,61,4,196,14,36,6,94,71,1875,0,-1,-1,1,10232,10267,1,10192,24,   57,   24,   83,   16,6,69,98,4,37,15,30
380,20190907,282,20,29,50,1,20,8,90,1,143,115,24,195,13,111,24,34,26,1202,1,2,2,3,10190,10202,20,10182,5,   58,    1,   83,   15,7,80,96,5,56,12,20
